dialogue_id,turn_id,speaker,text,emotion,emotion_ring,scenario,sarcasm_flag,emotion_cause,sentiment_polarity,utterance_word_count,inter_annotator_agreement,confidence_score,topic,emotion_shift,input_ids,attention_mask,split
D0024,3,Friend_1,You are involved with someone who is married with children and I cannot pretend that is acceptable. 🙅,disapproval,dyadic,friendship,False,moral judgment stated plainly and directly,negative,18,0.72,0.66,disapproval_choices,True,"[101, 2017, 2024, 2920, 2007, 2619, 2040, 2003, 2496, 2007, 2336, 1998, 1045, 3685, 9811, 2008, 2003, 11701, 1012, 100, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
D0024,4,Friend_2,I know exactly how it looks and I am not proud of it but I am in it deeply now. 🙏,remorse,dyadic,friendship,False,shame acknowledged without ending the situation,negative,21,0.82,0.77,disapproval_choices,True,"[101, 1045, 2113, 3599, 2129, 2009, 3504, 1998, 1045, 2572, 2025, 7098, 1997, 2009, 2021, 1045, 2572, 1999, 2009, 6171, 2085, 1012, 100, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",val
D0024,5,Friend_1,The children in that family are going to be collateral damage in this situation regardless. 🚫,disapproval,dyadic,friendship,False,concern extended to uninvolved parties who will be harmed,negative,16,0.72,0.65,disapproval_choices,True,"[101, 1996, 2336, 1999, 2008, 2155, 2024, 2183, 2000, 2022, 24172, 4053, 1999, 2023, 3663, 7539, 1012, 100, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
D0024,6,Friend_2,That specific thought haunts me every single day — you do not need to tell me about it. 😭,grief,intense,friendship,False,moral weight of situation carried alone daily,negative,19,0.95,0.92,disapproval_choices,True,"[101, 2008, 3563, 2245, 24542, 2015, 2033, 2296, 2309, 2154, 1517, 2017, 2079, 2025, 2342, 2000, 2425, 2033, 2055, 2009, 1012, 100, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
D0024,7,Friend_1,I am not going anywhere as your friend — I just needed you to know I see this clearly. 💖,love,dyadic,friendship,False,honesty offered without abandonment,positive,20,0.83,0.74,disapproval_choices,True,"[101, 1045, 2572, 2025, 2183, 5973, 2004, 2115, 2767, 1517, 1045, 2074, 2734, 2017, 2000, 2113, 1045, 2156, 2023, 4415, 1012, 100, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",test
D0025,1,Friend_1,Oh brilliant — another dinner party where we all perform enthusiasm about the same wine. 😑,boredom,mild,friendship,True,sarcasm about repetitive hollow social ritual,negative,16,0.74,0.71,sarcasm_social,False,"[101, 2821, 8235, 1517, 2178, 4596, 2283, 2073, 2057, 2035, 4685, 12024, 2055, 1996, 2168, 4511, 1012, 100, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",test
D0025,2,Friend_2,And spend forty-five minutes discussing someone's kitchen renovation in extraordinary detail.,boredom,mild,friendship,True,mocking perfectly predictable party conversation,negative,11,0.74,0.6,sarcasm_social,False,"[101, 1998, 5247, 5659, 1011, 2274, 2781, 10537, 2619, 1005, 1055, 3829, 10525, 1999, 9313, 6987, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
D0025,3,Friend_1,At least Marcus will mention his half-marathon again so we have that to look forward to. 🤨,contempt,dyadic,friendship,True,mockery of friend's endlessly repeated boasting,negative,17,0.75,0.64,sarcasm_social,True,"[101, 2012, 2560, 6647, 2097, 5254, 2010, 2431, 1011, 8589, 2153, 2061, 2057, 2031, 2008, 2000, 2298, 2830, 2000, 1012, 100, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
D0025,4,Friend_2,I genuinely cannot remember a social occasion where Marcus did not mention his half-marathon. 💤,boredom,mild,friendship,False,repetition so complete it has become universal law,negative,15,0.74,0.62,sarcasm_social,True,"[101, 1045, 15958, 3685, 3342, 1037, 2591, 6686, 2073, 6647, 2106, 2025, 5254, 2010, 2431, 1011, 8589, 1012, 100, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
D0025,5,Friend_1,Maybe we arrive at eight and claim an early morning commitment by nine-thirty at the latest.,anticipation,primary,friendship,False,planning minimal attendance strategy together,positive,16,0.83,0.74,sarcasm_social,True,"[101, 2672, 2057, 7180, 2012, 2809, 1998, 4366, 2019, 2220, 2851, 8426, 2011, 3157, 1011, 4228, 2012, 1996, 6745, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",test
D0025,6,Friend_2,Perfect. I will send you a fake emergency text at nine-fifteen just in case it runs long. 😄,joy,primary,friendship,False,conspiring cheerfully for dignified early exit,positive,18,0.9,0.85,sarcasm_social,True,"[101, 3819, 1012, 1045, 2097, 4604, 2017, 1037, 8275, 5057, 3793, 2012, 3157, 1011, 5417, 2074, 1999, 2553, 2009, 3216, 2146, 1012, 100, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
D0025,7,Friend_1,This is precisely why you are my absolute favourite person in the world. 💞,love,dyadic,friendship,False,deep appreciation for perfect social compatibility,positive,14,0.83,0.83,sarcasm_social,True,"[101, 2023, 2003, 10785, 2339, 2017, 2024, 2026, 7619, 8837, 2711, 1999, 1996, 2088, 1012, 100, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
D0026,1,Friend_1,I did not know what to say when your father died so I said nothing and I am deeply ashamed.,remorse,dyadic,friendship,False,guilt over silence during friend's worst grief,negative,20,0.82,0.71,bereavement,False,"[101, 1045, 2106, 2025, 2113, 2054, 2000, 2360, 2043, 2115, 2269, 2351, 2061, 1045, 2056, 2498, 1998, 1045, 2572, 6171, 14984, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
D0026,2,Friend_2,I noticed you went quiet and it hurt in a way I had not anticipated at all. 😞,sadness,primary,friendship,False,absence painfully felt during profound grief,negative,18,0.9,0.8,bereavement,True,"[101, 1045, 4384, 2017, 2253, 4251, 1998, 2009, 3480, 1999, 1037, 2126, 1045, 2018, 2025, 11436, 2012, 2035, 1012, 100, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",val
D0026,3,Friend_1,I was so frightened of saying the wrong thing that I chose to say nothing at all instead. 😟,apprehension,mild,friendship,False,fear of inadequacy produced complete avoidance,negative,19,0.78,0.72,bereavement,True,"[101, 1045, 2001, 2061, 10363, 1997, 3038, 1996, 3308, 2518, 2008, 1045, 4900, 2000, 2360, 2498, 2012, 2035, 2612, 1012, 100, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
D0026,4,Friend_2,The wrong thing would have been infinitely better than the silence that followed. 😠,anger,primary,friendship,False,absence more damaging than imperfect support,negative,14,0.88,0.77,bereavement,True,"[101, 1996, 3308, 2518, 2052, 2031, 2042, 25773, 2488, 2084, 1996, 4223, 2008, 2628, 1012, 100, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
D0026,5,Friend_1,I understand that now completely. I am truly sorry without any qualification. 🙏,remorse,dyadic,friendship,False,sincere unqualified apology for failure,negative,13,0.82,0.77,bereavement,True,"[101, 1045, 3305, 2008, 2085, 3294, 1012, 1045, 2572, 5621, 3374, 2302, 2151, 8263, 1012, 100, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
D0026,6,Friend_2,I needed to say this because I want to keep this friendship and honesty was the only way. 🛡️,trust,primary,friendship,False,honesty chosen specifically to preserve friendship,positive,19,0.85,0.84,bereavement,True,"[101, 1045, 2734, 2000, 2360, 2023, 2138, 1045, 2215, 2000, 2562, 2023, 6860, 1998, 16718, 2001, 1996, 2069, 2126, 1012, 100, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
D0026,7,Friend_1,Thank you for giving me that chance. I will not disappear from you again. 💖,love,dyadic,friendship,False,commitment to reliable presence in future,positive,15,0.83,0.81,bereavement,True,"[101, 4067, 2017, 2005, 3228, 2033, 2008, 3382, 1012, 1045, 2097, 2025, 10436, 2013, 2017, 2153, 1012, 100, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",test
D0027,1,Visitor_1,I have seen reproductions of this painting my entire life and the original is nothing like them. 🏙️,awe,dyadic,friendship,False,first encounter with original artwork vs reproduction,positive,18,0.7,0.68,awe_art_friend,False,"[101, 1045, 2031, 2464, 14627, 2015, 1997, 2023, 4169, 2026, 2972, 2166, 1998, 1996, 2434, 2003, 2498, 2066, 2068, 1012, 100, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",val
D0027,2,Visitor_2,The scale alone is the first thing — no reproduction communicates the actual physical size. 🎇,amazement,intense,friendship,False,physical scale of masterwork producing wonder,positive,16,0.85,0.74,awe_art_friend,True,"[101, 1996, 4094, 2894, 2003, 1996, 2034, 2518, 1517, 2053, 14627, 10639, 2015, 1996, 5025, 3558, 2946, 1012, 100, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",val
D0027,3,Visitor_1,There is something breathing in the actual brushwork that I cannot explain to myself logically. 🏙️,awe,dyadic,friendship,False,physical proximity revealing intangible aliveness,positive,16,0.7,0.59,awe_art_friend,True,"[101, 2045, 2003, 2242, 5505, 1999, 1996, 5025, 8248, 6198, 2008, 1045, 3685, 4863, 2000, 2870, 11177, 2135, 1012, 100, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
D0027,4,Visitor_2,I have been in this room for forty minutes and I keep looking up from my phone involuntarily.,amazement,intense,friendship,False,art repeatedly arresting habitual phone use,positive,18,0.85,0.78,awe_art_friend,True,"[101, 1045, 2031, 2042, 1999, 2023, 2282, 2005, 5659, 2781, 1998, 1045, 2562, 2559, 2039, 2013, 2026, 3042, 1999, 6767, 26896, 7559, 6588, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
D0027,5,Visitor_1,I think this is what they mean when people say great art is alive — it is actively doing something.,awe,dyadic,friendship,False,understanding art's aliveness through direct experience,positive,20,0.7,0.65,awe_art_friend,True,"[101, 1045, 2228, 2023, 2003, 2054, 2027, 2812, 2043, 2111, 2360, 2307, 2396, 2003, 4142, 1517, 2009, 2003, 8851, 2725, 2242, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",test
D0027,6,Visitor_2,I want to come back tomorrow morning when the room first opens and see it in entirely different light. 🔍,anticipation,primary,friendship,False,desire to experience same work in altered conditions,positive,20,0.83,0.7,awe_art_friend,True,"[101, 1045, 2215, 2000, 2272, 2067, 4826, 2851, 2043, 1996, 2282, 2034, 7480, 1998, 2156, 2009, 1999, 4498, 2367, 2422, 1012, 100, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",train
D0028,1,Adult_Child,I have not spoken to you in three years and I am only here because the solicitor required it.,anger,primary,family,False,forced contact after deliberate estrangement,negative,19,0.88,0.79,estrangement,False,"[101, 1045, 2031, 2025, 5287, 2000, 2017, 1999, 2093, 2086, 1998, 1045, 2572, 2069, 2182, 2138, 1996, 15468, 3223, 2009, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",val
D0028,2,Parent,I know I have no right to ask anything of you given everything that happened between us.,remorse,dyadic,family,False,parent acknowledges weight of past harm,negative,17,0.82,0.76,estrangement,True,"[101, 1045, 2113, 1045, 2031, 2053, 2157, 2000, 3198, 2505, 1997, 2017, 2445, 2673, 2008, 3047, 2090, 2149, 1012, 102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",test
